news_outlet;provenance;query_keywords;creation_date;last_modified;crawl_date;author_person;author_organization;news_keywords;content_title;content_description;content_body;Fake News;Extreme bias;clickbait;credible;
kurier;https://kurier.at/politik/ausland/wo-in-europa-lockdowns-kommen-und-was-das-fuer-reisen-bedeutet/401811298;homeoffice, spd, ns, kontaktbeschränkungen, lockdown, us, pandemie, ss, regierung, impfpflicht, grenzen, corona, sp, fdp;19.11.2021;nan;24.10.2024;19.11.21, 05:01;;;Wo in Europa Lockdowns kommen und was das für Reisen bedeutet;Auch Österreichs Nachbarländer verzeichnen rasant steigende Infektionszahlen, die Reaktionen darauf sind unterschiedlich, neue Lockdowns werden erwogen.;Im Schatten eines Rekordwerts von 65.371 Corona-Neuinfektionen beschloss der Deutsche Bundestag am Donnerstag ein Infektionsschutzgesetz, das bundesweit eine 3-G-Regel für Arbeitsplätze und öffentliche Verkehrsmittel vorsieht. Zudem können die Bundesländer Maßnahmen wie Maskenpflicht oder Kontaktbeschränkungen erlassen. Einige Maßnahmen wie Ausgangssperren oder pauschale Schließungen sollen mit der Neuregelung aber nicht mehr möglich sein.;;;;;
kurier;https://kurier.at/politik/inland/iphone-ipad-loeschung-politik/402002682;ns, övp, us, ss, sp;10.05.2022;nan;24.10.2024;10.05.22, 13:51;;;Wie man ein iPhone oder iPad richtig löscht ;Wer Daten von iPads oder iPhones löscht und sie nicht in der Cloud oder extern gespeichert hat, ist sie wirklich los. Für Wirbel sorgte dieser Tage ein Medienbericht über Landeshauptmann Wallner rund um die Löschung seines Tablets. ;Wer sein iPhone oder Tablet nicht mehr braucht, übersiedelt normalerweise seine Daten beim Umzug auf ein neues Gerät. Dazu macht man in der Regel ein Backup der Daten inklusive aller Fotos und Dokumente über die iCloud, um diese auf diesem Weg auf das neue Gerät übertragen zu können. Soll das alte Gerät dann weiterverkauft, verschenkt oder an Mitarbeiter*innen weitergegeben werden, empfiehlt es sich, die Daten vom alten iPhone oder iPad zu löschen und das Gerät in die Werkseinstellungen zurückzusetzen. Da man als Nutzer digitale Spuren am Gerät hinterlassen könnte, empfiehlt es sich, noch bevor man das Gerät in die Werkseinstellungen zurücksetzt, von der iCloud, dem App Store sowie dem iTunes Store sowie von iMessage abzumelden.;;;;;
kurier;https://kurier.at/politik/ausland/atomkrieg-reale-bedrohung-oder-ablenkungsmanoever/401921590;krieg, politik, ns, us, usa, ss, sp, ukraine;28.02.2022;nan;24.10.2024;28.02.22, 22:01;;;Atomkrieg: Reale Bedrohung oder Ablenkungsmanöver?;Russlands Verteidigungsministerium leistet einem Befehl Wladimir Putins Folge und versetzt seine Abschreckungswaffen in Alarmbereitschaft. Wie groß ist die Bedrohung wirklich?;Es war ausgerechnet der große Verbündete, der die im wahrsten Sinne erhitzten Gemüter beruhigen wollte. „Alle Seiten sollten ruhig bleiben, Zurückhaltung zeigen und eine weitere Eskalation vermeiden“, erklärte der chinesische Außenamtssprecher Wang Wenbin einen Tag, nachdem Wladimir Putin erstmals offen mit dem Einsatz von Atomwaffen gedroht hatte. Der russische Präsident blieb aber nicht ruhig. Seinem Befehl leistete am Montag sein Verteidigungsminister Sergej Schoigu Folge und versetzte die Abschreckungswaffen in verstärkte Alarmbereitschaft. Konkret nannte er die strategischen Raketentruppen, die Nord- und die Pazifik-Flotte und die Fernfliegerkräfte.;;;;;
kurier;https://kurier.at/wirtschaft/teurerer-strom-mit-jahreswechsel-bei-mehreren-anbietern/401815861;rki, ns, us, rna, ss, regierung, sp;23.11.2021;nan;24.10.2024;23.11.21, 13:33;;;Teurerer Strom mit Jahreswechsel bei mehreren Anbietern ;Wien Energie, EVN, Energie Burgenland. Monatlich 12 bis 13 Euro Mehrkosten samt Steuern bei 3.500 kWh Jahresverbrauch.;Anfang 2022 wird Strom bei den Landesenergieversorgern von Wien, Niederösterreich und dem Burgenland teurer. Für einen Haushaltskunden mit einem Jahresverbrauch von 3.500 Kilowattstunden (kWh) im Jahr kommt es dadurch ab 1. Jänner zu monatlichen Mehrkosten von rund 12 bis 13 Euro inklusive Umsatzsteuer, erklärte die EnergieAllianz, die gemeinsame Vertriebsgesellschaft von Wien Energie, EVN und Energie Burgenland, am Dienstag in einer Aussendung. Die Preiserhöhungen gelten für alle Produkte ohne detaillierte Preisanpassungsklauseln in den Preisblättern. Erforderlich sei die Preisanpassung wegen der Entwicklung an den internationalen Strom-Großhandelsmärkten und des Anstiegs des Österreichischen Strompreisindex (ÖSPI) um 84 Prozent binnen eines Jahres, so die EnergieAllianz.;;;;;
kurier;https://kurier.at/wirtschaft/was-passiert-wenn-putin-abdreht/401876666;krieg, europa, asien, us, usa, ss, schi, regierung, sp, ukraine;19.01.2022;nan;24.10.2024;19.01.22, 14:20;;;Was passiert, wenn Putin das Gas abdreht?;Würde Russland – wider erwarten – die Lieferungen nach Europa stoppen, müsste man auf warmes Wetter hoffen: US-Lieferungen könnten den EU-Bedarf nicht decken.;Von einer „Kriegserklärung“ sprachen manche Energieexperten, als Russland im Herbst begann, seine Gaslieferungen nach Europa zu drosseln. Die hohe Nachfrage und die hohen Preise hätten dem Staatskonzern Gazprom hohe Einkünfte bescheren können – doch es blieb bei den vereinbarten Lieferungen – während die Stände in den europäischen Gastanks sanken. Kritiker vermuteten ein politisches Kalkül des russischen Präsidenten Wladimir Putin, um die Inbetriebnahme der Ostseepipeline Nord Stream 2 durchzusetzen.;;;;;
kurier;https://kurier.at/wirtschaft/gas-energie-russland-ukraine-oesterreich-usa-versorgungssicherheit/401884625;krieg, europa, ns, us, rna, usa, ss, schi, sp, ukraine;27.01.2022;nan;24.10.2024;27.01.22, 05:00;;;Bleibt wegen der Ukraine-Krise die Heizung kalt?;Österreich ist von russischem Gas abhängig. Sollte es knapp werden, würde zuerst die Industrie abgeschaltet.;Der Konflikt um die Ukraine wirft seinen Schatten auf den europäischen Gasmarkt. Der Kreml hat am Montag bekräftigt, dass die Lieferverpflichtungen nach Europa eingehalten werden. Der KURIER hat recherchiert, was es bedeuten würde, sollte Russland die Lieferungen einstellen. Wie wichtig ist Russland als Gaslieferant? Österreich importiert mehr als die Hälfte seines Gasbedarfs aus Russland, Gazprom ist also mit Abstand der größte Lieferant. Die wichtigsten Pipelines führen durch die Ukraine (siehe Grafik). Könnte Europa auf russisches Gas verzichten? Derzeit nicht. Die EU-Staaten produzieren nur knapp ein Fünftel ihres Gasbedarfs selbst. Das nach Russland zweitwichtigste Importland ist Norwegen, das über mehrere Pipelines angebunden ist. Außerdem kann Flüssiggas (LNG) per Schiff importiert werden, etwa aus den USA. LNG deckt derzeit aber nicht mal ein Viertel des europaweiten Bedarfs ab. Und da man für die Anlieferung mit Tankschiffen eigene Flüssiggasterminals braucht, kann der Import selbst bei ausreichender Verfügbarkeit nicht so einfach erhöht werden. Wurden die Lieferungen schon mal gestoppt? Nein. Russland hat seine Lieferverpflichtungen bisher immer eingehalten, auch während des Kalten Krieges. Europa braucht zwar Gas, aber Russland braucht die Einnahmen und hat auch langfristig kein Interesse daran, dass die Europäer verstärkt nach Alternativen suchen.;;;;;
kurier;https://kurier.at/chronik/wien/mutmassliche-polizeigewalt-gegen-klima-aktivisten-beamte-ausgeforscht/400511929;spo, europa, ns, demo, us, rna, usa, ss, schi, klima, neos, sp;02.06.2019;nan;24.10.2024;02.06.19, 12:13;;;Prügel-Video setzt Polizei unter Druck;Völlige Transparenz und lückenlose Aufklärung von höchster politischer Ebene gefordert.;Der Aufschrei ist groß und reicht hinauf bis zum scheidenden Interims-Innenminister Eckart Ratz. Das Video eines Polizeibeamten, der auf einen am Boden liegenden Klima-Aktivisten in Wien einschlägt, hat heftige politische Reaktionen zur Folge. Ratz forderte von Wiens Landespolizeipräsident Gerhard Pürstl umgehend eine Untersuchung und vollste Transparenz. Alle beteiligten Polizisten wurden vom Referat für besondere Ermittlungen der Polizei bereits ausgeforscht und ein erster Bericht der Staatsanwaltschaft Wien übermittelt, bestätigt Polizeisprecher Patrick Maierhofer. Der Vorfall hatte sich Freitagnachmittag im Zuge der Klima-Demonstration ereignet, als eine Gruppe von rund 100 Aktivisten den Wiener Ring bei der Aspernbrückengasse blockierte. Weil sich Teilnehmer weigerten die Blockade aufzulösen, mussten sie von Polizeibeamten weggetragen werden. „Einer der Aktivisten hat sich mit Fußtritten dagegen zur Wehr gesetzt“, schildert Maierhofer. Daraufhin wurde er festgenommen und von mehreren Beamten am Boden fixiert, wo es dann zu den dokumentierten Szenen kam. Rund 250 Aktivisten blockierten die Ringstraße bei der Urania. Das Video zeigt den Mann, wie er zunächst von drei, danach von fünf Polizisten in Bauchlage am Boden fixiert wird. Ein Beamter versetzte ihm von hinten offensichtlich mehrere Serien heftiger Faustschläge.;;;;;
Die Szenen haben auch polizeiintern für heftige Reaktionen gesorgt. Hochrangige Beamte distanzieren sich von der auf dem Video zu sehenden Vorgangsweise. Laut einem Polizei-Einsatztrainer; der auf Grund des laufenden Verfahrens anonym bleiben möchte; widerspricht das Handeln des Beamten jeglicher Lehrbuch-Taktik. „Der Mann war bereits am Boden fixiert. Es ging keine Gefahr von ihm aus. Wenn man ihm also Handfesseln anlegen wollte; gibt es gängige Techniken; die das möglich machen“;" so der Ausbilder.""";;;;;;;;;;;
kurier;https://kurier.at/politik/inland/nationalratswahl/nationalratswahl-mikl-leitner-udo-landbauer/402956292;politik, ns, demo, övp, us, ss, schi, regierung, neos, sp, fpö;29.09.2024;nan;24.10.2024;29.09.24, 21:04;;;Niederösterreich: Umbrüche im schwarzen Kernland;Die ÖVP konnte laut letzter Hochrechnung Platz eins gegen die FPÖ verteidigen – allerdings nur ganz knapp. Die politische Landkarte verändert sich.;Als die Parteien in Niederösterreich zum Wahlkampffinale ansetzen wollten, kam die Flut. Große Teile des Landes versanken im Hochwasser, die Politik wechselte in den Krisenmodus. ÖVP-Landeshauptfrau Johanna Mikl-Leitner kündigte rasche finanzielle Hilfe an, traf Betroffene und dankte den Einsatzkräften. „Wir sind für euch da, rund um die Uhr.“ So war die Botschaft an die Bürger. Am Sonntag waren die Bürger an der Reihe, um an der Wahlurne eine Botschaft an die Politik zu senden. Das Ergebnis zeigt, dass sich das schwarze Kernland im Umbruch befindet.;;;;;
kurier;https://kurier.at/chronik/oesterreich/von-maennern-getoetet-diese-frauen-mussten-2019-sterben/400710951;europa, ns, christ, us, rna, usa, ss, schi, familie, sp, leiche;28.12.2019;nan;24.10.2024;28.12.19, 05:00;;;Von Männern getötet: Diese Frauen mussten 2019 sterben;Dokumentation jener 19 Fälle, in denen Frauen durch die Hand ihres Partners oder eines anderen Mannes in der Familie getötet wurden. ;Das Jahr 2019 hat so blutig begonnen, wie das Jahr 2018 geendet hat. Allein im Jänner wurden sechs Frauen auf grauenvolle Weise von ihren Männern aus dem Leben gerissen. Der Eindruck entsteht, dass in Österreich der Anteil der Frauenmorde an den Gesamttötungen im Europavergleich besonders hoch ist. Das legen auch europaweite Vergleiche etwa jener von Eurostat nahe. Tatsächlich sind Vergleiche schwierig, weil die rechtliche Definition von Mord nicht überall gleich ist und andere Länder abweichende Strafrechtsbestimmungen haben. Doch Faktum ist, dass Frauen – nicht nur in Österreich – häufig männlicher Gewalt ausgesetzt sind. Meistens geschehen die Gewaltverbrechen im intimen Umfeld. Hier lesen Sie von neunzehn Frauen, die von ihren Ehemännern, Ex-Partnern oder anderen männlichen Familienmitgliedern ermordet wurden. Bei einigen handelt es sich um mutmaßliche Täter. Noch sind nicht alle rechtskräftig verurteilt. Der KURIER hat die Fälle mit Hilfe einer Liste der Autonomen Frauenhäuser Österreichs erstellt. Diese wurde mit der Polizeilichen Kriminalstatistik Österreich abgeglichen, welche aber ausschließlich die Gesamtmorde (an Frauen, bisher 34) verzeichnet. Zudem wurden betreffende Polizeistationen kontaktiert, um die Fakten abzuklären. 8. Jänner, Amstetten, NÖ - Ehemann Der 37-jährige Senol D. sticht 38 Mal auf seine Frau Aurelia S. ein. Die vierfache Mutter erliegt im Krankenhaus ihren Verletzungen. Drei Kinder werden Zeugen der Angriffe auf ihre Mutter. Der Mann war zuvor kein Unbekannter. Immer wieder soll er versucht haben, Nachbarn und auch Kinder zum Islam zu bekehren. 9. Jänner, Krumbach, NÖ - Ex-Partner Mit 15 Messerstichen, vermutlich mit einem Outdoormesser, tötet der 42-jährige Roland H. seine Ex-Freundin, Silvia K. (50), vor ihrem Garagentor. Der Mann hatte seine frühere Partnerin nach dem Beziehungs-Aus im Mai 2017 verfolgt und bedroht. Nur wenige Tage vor dem Mord hatte sie sich hilfesuchend an die Polizei gewandt. 13. Jänner, Wiener Neustadt, NÖ - Ex-Freund In einem Park in Wiener Neustadt wird die 16-jährige Manuela K. von ihrem 19-jährigen Ex-Freund Yazan A.mit einem Gürtel erwürgt, bis ihr Kehlkopfgerüst bricht. Danach schändet er ihre Leiche und verscharrt sie. Zuvor war Yazan A. mehrmals wegen gewaltvoller Übergriffe, sexueller Belästigung, Körperverletzung und anderer Delikte verurteilt worden. 15. Jänner, Wien-Favoriten - Bruder In den frühen Morgenstunden sticht der 21 Jahre alte Eyob E. am Wiener Hauptbahnhof mit einem Küchenmesser mehrmals auf seine 25-jährige Schwester Eyerus E. ein. Die Klinge des Messers ist 20 Zentimeter lang. Die junge Frau sackt zusammen und stirbt noch vor Ort. Die Adoptivschwester der beiden, die 33-jährige Raquel E., muss die Tat mitansehen. 16. Jänner, Wien-Hietzing - Freund Die 39-jährige Bettina W. wird von ihrem 31-jährigen Freund ermordet. Er lebt danach noch zweieinhalb Wochen bei geöffnetem Fenster neben der Leiche. Die 18-jährige Tochter des Opfers schlägt Alarm, weil sie vergebens versucht hat, die Mutter zu erreichen. 21. Jänner, Tulln, NÖ - Ehemann Gegen 14.30 Uhr wird die 32-jährige Zemire K. auf einem Parkplatz von ihrem Mann, dem 36-jährigen Xhemalj M., mit 14 Dolchstichen ermordet. Zuvor hatte sie ein Betretungsverbot erwirkt. 2017 hatte M. seine Frau bis zur Bewusstlosigkeit gewürgt. 12. Februar, Wien-Meidling - Ex-Partner Violeta J. (48) wird vor ihrem Arbeitsplatz, einem Lokal von ihrem Ex-Partner, dem 53-jährigen  Zelko B., erschossen. Bei der Tatwaffe handelt es sich um eine Pistole der Marke Zarotti (Kaliber 7,65). Der Beschuldigte hatte die Waffe illegal besessen. Gegen den Mann war 2008 nach einer Rauferei eine Anzeige wegen Körperverletzung erstattet worden. 23. März, Grafenbach, NÖ - Enkel Markus H., 29, versetzt seiner Großmutter Maria P.,75, mehrere Faustschläge ins Gesicht, würgt sie am Hals, und sticht mit einem Klappmesser „Start Viper“ (Zehn Zentimeter-Klinge) sowie einem Küchenmesser (Klingenlänge 11,6 Zentimeter) immer wieder auf die Frau ein, sodass eine Klinge bricht. Die Frau stirbt an multiplen Stichverletzungen des Halses.;;;;;
kurier;https://kurier.at/chronik/niederoesterreich/mehr-gewalt-in-corona-zeit-deutlich-mehr-betretungsverbote/400944539;spo, ns, övp, christ, lockdown, us, ss, schi, familie, corona, sp;18.06.2020;nan;24.10.2024;18.06.20, 17:00;;;Mehr Gewalt in Corona-Zeit: Deutlich mehr Betretungsverbote;Erste Zahlen aus Niederösterreich bestätigen die Befürchtungen. Gewaltschutzzentren verzeichneten enormen Zulauf.;Gleich zu Beginn des Corona-bedingten Lockdowns schrillten bei den Gewaltschutzzentren, in den Frauenhäusern und bei den politisch Verantwortlichen die Alarmglocken. Durch die düsteren Prognosen von Sozialwissenschaftlern rechnete man mit einem deutlichen Anstieg häuslicher Gewalt. Wie nun erste Zahlen verdeutlichen, war diese Sorge nicht unbegründet. Laut Oberstleutnant Sonja Stamminger von der Landespolizeidirektion NÖ „gab es von Jahresbeginn bis Mai in Niederösterreich rund 750 Gefährder. Das sind um 162 mehr als im letzten Jahr“. Die Polizei stelle in der Statistik einen kontinuierlichen Anstieg von häuslicher Gewalt fest. Dies hat laut Stamminger auch damit zu tun, dass nach den Schreckensmeldungen von insgesamt 33 Frauenmorden im Vorjahr eine deutliche Sensibilisierung erfolgt ist. Demnach greifen Opfer öfters zum Telefon oder suchen eine der Anlaufstellen auf. „Sowohl die Frauen- und Mädchenberatungsstellen als auch die Gewaltschutzzentren haben einen Anstieg an Beratungsleistungen verzeichnet“, sagen die beiden zuständigen Landesrätinnen, Christine Teschl-Hofmeister (ÖVP) und Ulrike Königsberger-Ludwig (SPÖ). Landesrätin Ulrike Königsberger-Ludwig, Oberstleutnant Sonja Stamminger und Landesrätin Christiane Teschl-Hofmeister;;;;;
kurier;https://kurier.at/politik/ausland/italien-berufung-gegen-racketes-freilassung-eingereicht/400553975;einwanderung, europa, ns, us, usa, ss, klima, klimaflüchtlinge;17.07.2019;nan;24.10.2024;17.07.19, 14:51;;;Italien: Berufung gegen Racketes Freilassung eingereicht;Die deutsche Kapitänin wird bereits am Donnerstag wegen Beihilfe zu illegaler Einwanderung verhört.;Die Staatsanwaltschaft der sizilianischen Stadt Agrigent hat am Mittwoch Berufung gegen die Freilassung von Sea-Watch-Kapitänin Carola Rackete eingereicht. Der Antrag wurde beim Kassationsgericht in Rom - Italiens oberstem Gericht - vorgelegt, berichtete die italienische Nachrichtenagentur ANSA. Die 31-Jährige war am 2. Juli nach der Entscheidung einer Ermittlungsrichterin in der sizilianischen Stadt Agrigent aus dem Hausarrest entlassen worden. Gegen Rackete wird weiter wegen Beihilfe zu illegaler Einwanderung sowie Widerstandes gegen Vollstreckungsbeamte ermittelt. Sie soll am Donnerstag von den Staatsanwälten in Agrigent vernommen werden.;;;;;
kurier;https://kurier.at/chronik/burgenland/verfahren-gegen-doskozil-seit-mittwochabend-offiziell-eingestellt/401972594;ns, us, rna, usa, ss, schi, sp;13.04.2022;nan;24.10.2024;13.04.22, 13:29;;;Verfahren gegen Doskozil seit Mittwochabend offiziell eingestellt;Im Dezember 2020 sagte LH Doskozil vor dem U-Ausschuss zur Commerzialbank als Zeuge aus, die ÖVP zeigte ihn daraufhin wegen vermuteter Falschaussage an. Am Mittwoch gab es Verwirrung um die Einstellung, am Abend langte die Bestätigung ein;"Die Wirtschafts- und Korruptionsstaatsanwaltschaft (WKStA) reagierte am Mittwoch irritiert auf einen Bericht des ORF Burgenland. Dort war in den Mittagsnachrichten mit Verweis aufs Justizministerium von der Einstellung des Verfahrens gegen LH Hans Peter Doskozil (SPÖ) berichtet worden. ""Das stimmt nicht"", sagte WKStA-Sprecher René Ruprecht auf KURIER-Nachfrage. ""Das Verfahren ist noch nicht erledigt"". Der Vorhabensbericht liege noch im Justizministerium, er sei - genehmigt oder nicht - offiziell noch nicht wieder bei der Staatsanwaltschaft eingetroffen. Erst am Abend war es dann doch so weit.";;;;;
