news_outlet;provenance;query_keywords;creation_date;last_modified;crawl_date;author_person;author_organization;news_keywords;content_title;content_description;content_body;Fake News;Extreme bias;clickbait;credible
krone;https://www.krone.at/3555238;europa, us, regierung, sp, spo, krieg, ukraine, ns, usa, ss;10.10.2024;;22.10.2024;;;;NATO kündigt für Montag große Nuklearübung an;Die NATO wird nach Angaben von Generalsekretär Mark Rutte am Montag ihre jährliche Nuklearübung beginnen. An der zweiwöchigen Übung „Steadfast Noon“ ...;;;;;
krone;https://www.krone.at/3457605;us, hamas, sp, rna, ns, israel, ss;14.07.2024;;22.10.2024;;;;Hamas stoppt Gespräche mit Israel über Waffenruhe;Nach einem israelischen Luftangriff im Süden des Gazastreifens mit Dutzenden Toten will die militante Palästinenser-Organisation Hamas die ...;;;;;
krone;https://www.krone.at/3531179;schi, us, cybersicherheit, sp, islamisch, rna, krieg, spo, ns, usa, ss;19.09.2024;;22.10.2024;;;;Iranische Hacker gaben Biden-Team gestohlene Infos;US-Geheimdienste und die Bundespolizei FBI haben neue Erkenntnisse zu Ende Juni erfolgten Hackerangriffen auf die interne Kommunikation des ...;;;;;
krone;https://www.krone.at/3549718;us, sp, rna, krieg, ukraine, ns, usa, ss;05.10.2024;;22.10.2024;;;;Selenskyj will ominösen „Siegesplan“ vorstellen;Der ukrainische Präsident Wolodymyr Selenskyj hat die Vorstellung seines „Siegesplans“ für den 12. Oktober angekündigt. Er beinhalte klare und ...;;;;;
krone;https://www.krone.at/3549046;rki, europa, us, sp, krieg, ukraine, ns, ss;04.10.2024;;22.10.2024;;;;Russische Angriffe könnten langsamer werden;Die Bodenoffensive russischer Truppen in der Ostukraine könnte bald abschwächen. Das erwarten zumindest US-Militärexpertinnen und -experten. In den ...;;;;;
krone;https://www.krone.at/3514039;us, sp, rna, ns, ss;04.09.2024;;22.10.2024;;;;Bester Innenverteidiger trainiert bei Liefering;Braucht die Abwehr des FC Red Bull Salzburg Verstärkung? Darüber scheiden sich die Geister. Die Bullen müssten aber gar nicht lange suchen, steht der ...;;;;;
krone;https://www.krone.at/3429621;grenzen, schi, us, hamas, sp, krieg, ns, israel, terror, ss;22.06.2024;;22.10.2024;;;;UNO-Generalsekretär warnt vor „neuem Gaza“;Mit Blick auf die Kriegsgefahr zwischen Israel und dem Libanon – konkret der Schiiten-Miliz Hisbollah – warnt UNO-Generalsekretär António Guterres ...;;;;;
krone;https://www.krone.at/3426918;christ, schi, us, hamas, sp, krieg, ns, israel, terror, ss;20.06.2024;;22.10.2024;;;;Das nächste Ziel ist die Hisbollah;;;;;;
krone;https://www.krone.at/3425493;grenzen, schi, us, regierung, sp, krieg, ns, israel, ss;20.06.2024;;22.10.2024;;;;Hisbollah-Chef betont Kampfbereitschaft;Hisbollah-Chef Hassan Nasrallah hat erneut die Kampfbereitschaft seiner Miliz betont. Wenn Israels Heer dem Libanon einen Krieg aufzwinge, werde der ...;;;;;
krone;https://www.krone.at/3494591;europa, us, sp, spo, krieg, ukraine, ns, ss;16.08.2024;;22.10.2024;;;;Militär-Basis: Ukraine schlägt in Russland Wurzeln;Während die Ukraine in Russland vorstößt, gerät sie im Donbass weiter unter Druck. Der dringend benötigte Nachschub sei laut der Führung in Kiew ...;;;;;
krone;https://www.krone.at/3555973;schi, us, sp, ns, ss;11.10.2024;;22.10.2024;;;;Philipp bewegt bei den „Krone“-Gesund-Tagen;Noch bis zum 12. Oktober finden die „Krone“-Gesund-Tage in der PlusCity in Pasching statt. Klar, dass auch Philipp da vorbeischaut und die Folge von ...;;;;;
krone;https://www.krone.at/3523965;christ, schi, us, cdu, regierung, sp, rna, spo, ns, politik, terror, ss, angela merkel;12.09.2024;;22.10.2024;;;;Zukunft von NATO-Chef Stoltenberg ist geklärt;Die Zukunft von Jens Stoltenberg ist geklärt: Der scheidende NATO-Chef wird Vorsitzender der Münchner Sicherheitskonferenz – und bleibt somit in ...;;;;;
krone;https://www.krone.at/3522836;us, sp, krieg, ukraine, ns, amerika, usa, linke, ss;11.09.2024;;22.10.2024;;;;USA und Großbritannien schnüren neues Paket;US-Außenminister Antony Blinken hat weitere wirtschaftliche und humanitäre Hilfen für die Ukraine in Höhe von 717 Millionen Dollar (rund 650 ...;;;;;
krone;https://www.krone.at/2387445;us, sp, rna, ns, israel, usa, terror, ss;11.04.2021;;22.10.2024;;;;„Nuklearer Terrorismus“ in iranischer Atomanlage;Der Iran hat nicht näher genannte Täter des „nuklearen Terrorismus“ im Zusammenhang mit seiner Atomanlage in Natanz bezichtigt. Man behalte sich vor, ...;;;;;
krone;https://www.krone.at/3457949;schi, us, hamas, sp, leiche, ns, israel, ss;14.07.2024;;22.10.2024;;;;Hamas-Kommandeur Salama bei Luftangriff getötet;Das israelische Militär geht davon aus, dass der Kommandeur der Hamas-Brigade in der Stadt Khan Yunis, Rafa Salama – er galt als einer der ...;;;;;
krone;https://www.krone.at/3454606;us, regierung, hamas, sp, islamisch, ns, israel, usa, terror, ss;11.07.2024;;22.10.2024;;;;Mehr als 100 UNO-Mitarbeiter sollen bei Hamas sein;Israels Behörden haben 108 UNO-Beschäftigte identifiziert, die bei der Terrororganisation Hamas aktiv sein sollen. Dem Chef des ...;;;;;
krone;https://www.krone.at/3197878;schi, us, hamas, sp, leiche, ns, israel, terror, ss;19.12.2023;;22.10.2024;;;;Netanyahu – Architekt des israelischen Versagens;Der israelische Premierminister Benjamin Netanyahu hat sich über Jahre als „Mr. Security“ inszeniert. Der Populist brachte den Israelis aber keine ...;;;;;
krone;https://www.krone.at/3456841;schi, us, regierung, hamas, sp, spo, leiche, ns, israel, usa, familie, terror, ss;13.07.2024;;22.10.2024;;;;Israelischer Luftangriff hinterlässt Blutbad;Israels Gegenangriff ist um einen massiven Vergeltungsschlag reicher. Im Süden des Gazastreifens wurde laut den Streitkräften ein ...;;;;;
krone;https://www.krone.at/3460695;us, regierung, sp, usa, ns, ss;16.07.2024;;22.10.2024;;;;Es gibt wohl iranische Attentatspläne auf Trump!;Drei Tage nach dem versuchten Mordanschlag auf Donald Trump hat die US-Regierung offenbart, dass es wohl iranische Attentatspläne gegen den ...;;;;;
krone;https://www.krone.at/3498421;demo, us, cybersicherheit, sp, islamisch, spo, ns, amerika, usa, ss, vereinte nationen;20.08.2024;;22.10.2024;;;;USA beschuldigen Iran nach Cyberangriff auf Trump;Die USA machen den Iran für einen Hackerangriff auf die Kampagne des republikanischen Präsidentschaftskandidaten Donald Trump verantwortlich. Es ...;;;;;
krone;https://www.krone.at/3529657;demo, us, sp, rna, spo, ns, klima, ss;18.09.2024;;22.10.2024;;;;„Nur auf wichtige Präsidenten wird geschossen“;Der republikanische US-Präsidentschaftskandidat Donald Trump hat seinen ersten Wahlkampfauftritt seit dem mutmaßlichen Attentatsversuch auf ihn ...;;;;;
krone;https://www.krone.at/3556544;sp, us, ss, ns;12.10.2024;;22.10.2024;;;;Philipp: „Auch am Samstag ist Turnen angesagt“;Auf krone.tv wird mit Philipp Jelinek täglich geturnt, denn: „Die Regelmäßigkeit macht es aus“, so der Vorturner der Nation. Die Folge von Samstag ...;;;;;
krone;https://www.krone.at/3532721;christ, us, sp, krieg, ukraine, ns, ss;20.09.2024;;22.10.2024;;;;Ukrainisches Heer muss Dorf um Dorf aufgeben;Seit Jahresbeginn rücken die russischen Truppen langsam in der Ukraine vor. Die ukrainische Verteidigung muss Dorf um Dorf aufgeben. In den Kampf ...;;;;;
krone;https://www.krone.at/3513698;schi, us, sp, spo, ns, ss;03.09.2024;;22.10.2024;;;;Red Bull Salzburg verpflichtet Verteidiger von PSG;Ein neuer Mann für die Abwehrkette der Bullen! Red Bull Salzburg hat sich die Dienste von Joane Gadou gesichert. Der 17-jährige Innenverteidiger ...;;;;;
krone;https://www.krone.at/3428592;schi, us, hamas, sp, islamisch, krieg, ns, israel, terror, ss;21.06.2024;;22.10.2024;;;;Grausame Attacke auf Flüchtlingszelte bei Rafah;Bei einem tragischen Angriff auf ein Zeltlager mit Kriegsvertriebenen nahe der Stadt Rafah im Süden des Gazastreifens sind nach palästinensischen ...;;;;;
krone;https://www.krone.at/3421219;schi, us, hamas, sp, rna, krieg, spo, ns, israel, terror, ss, vereinte nationen;17.06.2024;;22.10.2024;;;;„Hisbollah bringt uns an Rand der Eskalation“;Israel befürchtet eine gefährliche Ausweitung des Konflikts mit der Schiiten-Miliz Hisbollah im Grenzgebiet zum Libanon. In einer Videoerklärung ...;;;;;
krone;https://www.krone.at/3252507;us, hamas, sp, rna, krieg, ns, israel, terror, ss;14.02.2024;;22.10.2024;;;;Krieg zwischen Israel und dem Libanon befürchtet;Derzeit wächst international die Sorge, dass es zu einer Eskalation zwischen Israel und dem Libanon kommen könnte. So hat die israelische Armee ihre ...;;;;;
krone;https://www.krone.at/3481274;europa, us, regierung, sp, rna, övp, ns, fpö, ss;03.08.2024;;22.10.2024;;;;Regierung bei Ausstieg aus russischem Gas einig;Die Koalition hat sich auf das lange umstrittene Energiekapitel geeinigt. Die ÖVP und Grünen bekennen sich dazu, bis 2027 aus russischen ...;;;;;
krone;https://www.krone.at/3319415;schi, us, regierung, sp, rna, krieg, frankreich, ukraine, ns, usa, ss;02.04.2024;;22.10.2024;;;;Stoltenberg will mehr Nationen aktiv einbeziehen;Die NATO soll nach dem Willen von Generalsekretär Jens Stoltenberg eine deutlich größere Rolle bei der Unterstützung der Ukraine bekommen. Der ...;;;;;
krone;https://www.krone.at/3520915;us, sp, ukraine, ns, ss;10.09.2024;;22.10.2024;;;;Moskauer Hochhäuser nach Drohnenangriff in Brand;In der Nacht auf Dienstag soll die Ukraine nach russischen Angaben einen Angriff mit mehr als 140 Drohnen auf Russland durchgeführt haben. In Moskau ...;;;;;
krone;https://www.krone.at/2189092;us, sp, rna, israel, usa, ns, ss;10.07.2020;;22.10.2024;;;;Explosionsserie im Iran: Steckt Sabotage dahinter?;Seit knapp drei Wochen häufen sich im Iran Vorfälle rund um Militär- oder Nuklearforschungsanlagen bzw. Fabriken. Die Führung des Landes gibt sich zu ...;;;;;
krone;https://www.krone.at/2386938;us, sp, rna, usa, ns, terror, ss;11.04.2021;;22.10.2024;;;;Iran: „Zwischenfall“ in Atomanlage Natans gemeldet;In der iranischen Atomanlage Natans hat es laut einem Bericht der Nachrichtenagentur FARS einen „Zwischenfall“ gegeben. Es gebe keine Verletzten, ...;;;;;
krone;https://www.krone.at/3530137;sp, us, ss, ns;19.09.2024;;22.10.2024;;;;Reuter macht Kandidatinnen „Fesch in a Flash“;Modebegeisterte, aufgepasst! Auf krone.tv startet die brandneue Umstyling-Show „Fesch in a Flash“ mit der bekannten Moderatorin und Fashion-Expertin ...;;;;;
krone;https://www.krone.at/3381265;us, regierung, sp, rna, ns, israel, usa, terror, ss;18.05.2024;;22.10.2024;;;;Österreich gibt UNRWA-Gelder wieder frei;Nun hat die österreichische Bundesregierung ebenfalls die nach Terrorvorwürfen gesperrten Gelder für die Palästinenser-Hilfsorganisation UNRWA ...;;;;;
krone;https://www.krone.at/3346931;us, regierung, sp, frankreich, ns, israel, terror, ss;22.04.2024;;22.10.2024;;;;Kein Hinweis auf viele Terrorunterstützer;Die israelische Regierung wirft dem UN-Hilfswerk für palästinensische Flüchtlinge (UNRWA) vor, Hunderte Unterstützer terroristischer Gruppierungen in ...;;;;;
krone;https://www.krone.at/3454520;us, hamas, sp, islamisch, krieg, ns, israel, terror, ss;11.07.2024;;22.10.2024;;;;Zwei hochrangige Hamas-Mitglieder getötet;Die israelische Armee hat laut eigenen Angaben zwei hochrangige Mitglieder der Hamas getötet. Einer von ihnen soll zahlreiche Anschläge gegen Israel ...;;;;;
krone;https://www.krone.at/3460265;us, sp, ns, politik, ss;16.07.2024;;22.10.2024;;;;Nach Attentat: Wie echt ist der „neue Trump“?;;;;;;
krone;https://www.krone.at/3491467;schi, us, sp, rna, spo, ukraine, ns, usa, ss;13.08.2024;;22.10.2024;;;;Schlag gegen internationale Ransomware-Hacker;Cybercrime-Ermittlern aus Bayern ist nach eigenen Angaben ein Schlag gegen eine internationale Hackergruppe gelungen. Zwölf mutmaßliche Täter der ...;;;;;
krone;https://www.krone.at/3528423;schi, us, sp, ns, ss;17.09.2024;;22.10.2024;;;;Trump: „Hörten plötzlich Schüsse in der Luft“;Nachdem der ehemalige US-Präsident Donald Trump erneut einem Attentat knapp entkommen ist, hat er sich erstmals darüber zu Wort gemeldet. Er forderte ...;;;;;
krone;https://www.krone.at/3525269;us, sp, ukraine, ns, ss;14.09.2024;;22.10.2024;;;;Angriffsrichtung von Moskau in den Süden verlegt;Die schweren Kämpfe im Osten des Landes halten nach Angaben des ukrainischen Militärs weiter an. Es habe 115 Gefechte gegeben, teilte der Generalstab ...;;;;;
krone;https://www.krone.at/3532518;us, sp, ukraine, usa, ns, ss;20.09.2024;;22.10.2024;;;;EU kündigt Milliardenkredit für Ukraine an;Die Europäische Kommission plant einen 35 Milliarden Euro schweren Kredit für die Ukraine, der mit den Zinserträgen aus eingefrorenen russischen ...;;;;;
krone;https://www.krone.at/3526995;schi, us, sp, ns, ss;15.09.2024;;22.10.2024;;;;FBI: Offenbar neues Attentat auf Trump verhindert;In der Nähe eines privaten Golfklubs des früheren US-Präsidenten Donald Trump in West Palm Beach (Florida), sind am Sonntag Schüsse gefallen, als der ...;;;;;
krone;https://www.krone.at/3428379;us, hamas, sp, krieg, ukraine, ns, israel, politik, ss, annalena baerbock;21.06.2024;;22.10.2024;;;;Baerbock reist nach Israel und in den Libanon;Die deutsche Außenministerin Annalena Baerbock (Grüne) reist am kommenden Montag zu Krisengesprächen nach Israel. Hintergrund sind Sorgen vor einer ...;;;;;
krone;https://www.krone.at/3559026;us, sp, usa, ns, ss;15.10.2024;;22.10.2024;;;;Köstlicher Kaffeegenuss für die kalte Jahreszeit!;Die Tage werden kälter, und was gibt es Besseres, als sich mit einer heißen Tasse Kaffee aufzuwärmen? Mit der kompakten und innovativen ENA 5 von ...;;;;;
krone;https://www.krone.at/3553358;schi, us, sp, ns, ss;08.10.2024;;22.10.2024;;;;Neue Show floppt: Stefan Raab laufen Zuseher davon;Nach neun Jahren TV-Pause kehrte Stefan Raab Mitte September mit seiner neuen wöchentlichen Streaming-Show „Du gewinnst hier nicht die Million bei ...;;;;;
krone;https://www.krone.at/3419932;us, hamas, sp, rna, krieg, leiche, ns, israel, terror, ss, vereinte nationen;16.06.2024;;22.10.2024;;;;Israels Armee: „Taktische Pausen“ im Süden Gazas;Das israelische Militär hat Sonntagfrüh eine täglich mehrstündige „taktische Pause“ seiner Aktivitäten im südlichen Teil des Gazastreifens verkündet. ...;;;;;
krone;https://www.krone.at/3209840;us, regierung, hamas, sp, krieg, ns, israel, usa, nahost, linke, ss, isis;04.01.2024;;22.10.2024;;;;Netanyahu will „Änderung“ an Grenze zum Libanon;Israels Regierungschef Benjamin Netanyahu pocht angesichts der Spannungen an der Grenze zum Libanon auf eine diplomatische Lösung. Auf diese Weise ...;;;;;
krone;https://www.krone.at/3248194;us, regierung, sp, neos, rna, krieg, ukraine, ns, usa, politik, klima, klimaschutz, ss, werner kogler, karl nehammer;12.02.2024;;22.10.2024;;;;Erst ab 2028 ist es vorbei mit dem Russen-Gas;Vizekanzler Werner Kogler (Grüne) verrät, dass die Russen-Gas-Abhängigkeit noch vier Jahre dauern wird. Klimaschutzministerin Leonore Gewessler ...;;;;;
krone;https://www.krone.at/3305149;schi, us, regierung, sp, rna, krieg, spo, övp, frankreich, ukraine, ns, usa, terror, ss, karl nehammer;22.03.2024;;22.10.2024;;;;Ukraine-Linie des Kanzlers sorgt in EU für Kritik;Bundeskanzler Karl Nehammer (ÖVP) hat auf dem EU-Gipfel klargemacht, dass er russisches Vermögen lieber zum Wiederaufbau der Ukraine verwenden würde ...;;;;;
krone;https://www.krone.at/3319224;schi, us, regierung, sp, rna, krieg, övp, ukraine, ns, usa, ss;02.04.2024;;22.10.2024;;;;44 Regierungen fordern Zahlungen von Russland;Mehr als zwei Jahre nach Beginn des Kriegs in der Ukraine haben europäische Ministerinnen und Minister am Dienstag in Den Haag über Kriegsverbrechen ...;;;;;
krone;https://www.krone.at/2183703;us, regierung, rna, israel, usa, ns, ss;02.07.2020;;22.10.2024;;;;Zwischenfall in der iranischen Atomanlage Natans;In der iranischen Atomanlage Natans hat es einen Zwischenfall gegeben. Ein Industrieschuppen sei beschädigt worden, jedoch keine weiteren Anlagen. ...;;;;;
krone;https://www.krone.at/2380919;us, regierung, sp, rna, frankreich, usa, ns, ss;02.04.2021;;22.10.2024;;;;Neue Iran-Atomgespräche ab Dienstag in Wien;Die Gespräche zur Rettung des Iran-Atomabkommens und eine mögliche Rückkehr der USA sollen am Dienstag in Wien in eine neue Runde gehen. Dies teilten ...;;;;;
krone;https://www.krone.at/3357865;us, hamas, sp, rna, spo, syrien, ns, israel, usa, ss;30.04.2024;;22.10.2024;;;;Gelder an Palästinenser-Hilfswerk fließen wieder;Das Palästinenserhilfswerk UNRWA geriet im Jänner in die Schlagzeilen, weil Israel behauptete, zwölf Mitarbeiter seien in das Massaker der Hamas vom ...;;;;;
krone;https://www.krone.at/3257753;us, hamas, sp, spo, leiche, ns, israel, terror, ss;19.02.2024;;22.10.2024;;;;Video soll UNRWA-Helfer bei Hamas-Massaker zeigen;Israel erhebt nach dem Massaker der Hamas am 7. Oktober Vorwürfe, dass das UNO-Flüchtlingshilfswerk UNRWA Verbindungen zu der Terrororganisation ...;;;;;
krone;https://www.krone.at/3453587;schi, us, hamas, sp, islamisch, krieg, ns, israel, ss;10.07.2024;;22.10.2024;;;;Israelische Rakete traf Zeltlager bei Fußballspiel;Am Dienstag wurden bei einem Angriff auf ein Zeltlager im südlichen Gazastreifen mindestens 29 Menschen getötet, darunter vor allem Frauen und Kinder ...;;;;;
krone;https://www.krone.at/3556674;sp, us, ss, ns;13.10.2024;;22.10.2024;;;;„Philipp bewegt“: Übungen für das Gleichgewicht;Wer mag, kann auf krone.tv sieben Tage die Woche mit Philipp gemeinsam turnen. Denn erst durch die Regelmäßigkeit und die Wiederholung der Übungen ...;;;;;
krone;https://www.krone.at/3458413;schi, us, sp, ns, ss;15.07.2024;;22.10.2024;;;;Trump rettete sich selbst – ohne es zu wissen;Das Attentat auf Donald Trump hat eklatante Sicherheitslücken offenbart. Drei Faktoren springen dabei besonders ins Auge. Neue Blickwinkel des ...;;;;;
krone;https://www.krone.at/3092293;schi, us, sp, frankreich, ns, ss;22.08.2023;;22.10.2024;;;;So schützen Sie sich vor der Ransomware-Mafia;Plötzlich geht nichts mehr. Sie drücken die Maus, hämmern auf die Tastatur, doch der Bildschirm droht unbeirrt: „Zahlen Sie - oder Ihre Daten sind ...;;;;;
krone;https://www.krone.at/3528240;demo, schi, us, sp, ukraine, ns, usa, politik, linke, ss;16.09.2024;;22.10.2024;;;;„Rhetorik“: Trump gibt Biden und Harris Mitschuld;Offenbar ist es nur dem schnellen Einschreiten von Secret-Service-Agenten zu verdanken, dass diesmal kein Schuss auf Ex-Präsident Donald Trump ...;;;;;
